TIF ID#,CNTYNAME,CNTY#,TIFNAME,PROJDATE,CITYNAME,SCHOOL DISTRICT,Base School,Unified/LC,CLASS,LOCATION,DESCRIPTION,Tax Year,base value,excess value,base value,excess value,base value,excess value,base value,excess value,Description,Base Value,Excess Value,Tax Rate,Excess Taxes,Base Taxes
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2015,0,0,532200,3533300,0,0,0,0,,532200,3533300,2.23039,78806.37,11870.14
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2016,0,0,532200,3533300,0,0,0,0,,532200,3533300,2.23537,78982.33,11896.64
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2017,0,0,532200,3533300,0,0,0,0,,532200,3533300,2.24872,79454.02,11967.69
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2018,0,0,532200,3533300,0,0,0,0,,532200,3533300,2.23667,79028.26,11903.56
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2019,0,0,532200,3604700,0,0,0,0,,532200,3604700,2.25142,81156.94,11982.06
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2020,0,0,532200,3604700,0,0,0,0,,532200,3604700,2.24313,80858.11,11937.94
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2021,0,0,532200,3604700,0,0,0,0,,532200,3604700,2.22412,80172.85,11836.77
28-2285,DOUGLAS,28,"TIF 2285 Georgetown Aksarben, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,6349 South Cedar Plaza,"TIF funds used to construct new residential, mult-family 3-story structure consisting of 63 new market-rate apartments above an enlosed parking garage and use remaining portion as green space with covered picnic area with grills.",2022,0,0,532200,3604700,0,0,0,0,,532200,3604700,2.24121,80788.9,11927.72
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2012,0,0,2300000,0,0,0,0,0,,2300000,0,2.17448,0,50013.04
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2013,0,0,2300000,0,0,0,0,0,,2300000,0,2.19974,0,50594.02
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2014,0,0,2300000,12983100,0,0,0,0,,2300000,12983100,2.18859,284146.83,50337.57
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2015,0,0,1648900,19268200,0,0,0,0,,1648900,19268200,2.23039,429756.01,36776.9
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2016,0,0,1648900,19268200,0,0,0,0,,1648900,19268200,2.23537,430715.56,36859.02
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2017,0,0,1648900,19919300,0,0,0,0,,1648900,19919300,2.24872,447929.28,37079.14
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2018,0,0,1648900,20581100,0,0,0,0,,1648900,20581100,2.23667,460331.29,36880.45
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2019,0,0,1648900,20581100,0,0,0,0,,1648900,20581100,2.25142,463367,37123.66
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2020,0,0,1648900,20581100,0,0,0,0,,1648900,20581100,2.24313,461660.83,36986.97
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2021,0,0,1648900,20581100,0,0,0,0,,1648900,20581100,2.22412,457748.36,36673.51
28-2286,DOUGLAS,28,"TIF 2286 2223 Dodge Street, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2223 Dodge Street,TIF funds used to convert and rehabiliate the former historic Northern Natural Gas building and adjacent surface parking lots. Convert existing office spaces to 194 market-rate apartment units. The unit mix will consist of one and two-bedroom units; two-thirds will be two-bedroom units.,2022,0,0,1648900,20581100,0,0,0,0,,1648900,20581100,2.24121,461265.67,36955.31
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2012,0,0,419200,0,0,0,0,0,,419200,0,2.17448,0,9115.42
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2013,0,0,419200,0,0,0,0,0,,419200,0,2.19974,0,9221.31
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2014,0,0,419200,443100,0,0,0,0,,419200,443100,2.18859,9697.64,9174.57
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2015,0,0,419200,1511400,0,0,0,0,,419200,1511400,2.23039,33710.11,9349.79
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2016,0,0,419200,433900,0,0,0,0,,419200,433900,2.23537,9699.27,9370.67
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2017,0,0,419200,431700,0,0,0,0,,419200,431700,2.24872,9707.72,9426.63
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2018,0,0,419200,6600,0,0,0,0,,419200,6600,2.23667,147.62,9376.12
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2019,0,0,419200,64500,0,0,0,0,,419200,64500,2.25142,1452.17,9437.95
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2020,0,0,419200,64500,0,0,0,0,,419200,64500,2.24313,1446.82,9403.2
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2021,0,0,419200,64500,0,0,0,0,,419200,64500,2.22412,1434.56,9323.51
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2022,0,0,419200,64500,0,0,0,0,,419200,64500,2.24121,1445.58,9395.15
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2012,0,0,212600,63800,0,0,0,0,,212600,63800,2.17448,1387.32,4622.94
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2013,0,0,212600,63800,0,0,0,0,,212600,63800,2.19974,1403.43,4676.65
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2014,0,0,212600,63800,0,0,0,0,,212600,63800,2.18859,1396.32,4652.94
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2015,0,0,212600,411500,0,0,0,0,,212600,411500,2.23039,9178.05,4741.81
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2016,0,0,212600,72700,0,0,0,0,,212600,72700,2.23537,1625.11,4752.4
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2017,0,0,212600,72000,0,0,0,0,,212600,72000,2.24872,1619.08,4780.78
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2018,0,0,212600,213300,0,0,0,0,,212600,213300,2.23667,4770.82,4755.16
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2019,0,0,212600,130100,0,0,0,0,,212600,130100,2.25142,2929.1,4786.52
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2020,0,0,212600,130100,0,0,0,0,,212600,130100,2.24313,2918.31,4768.89
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2021,0,0,212600,97100,0,0,0,0,,212600,97100,2.22412,2159.62,4728.48
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2022,0,0,212600,188000,0,0,0,0,,212600,188000,2.24121,4213.47,4764.81
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",01/01/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2012,0,0,903500,0,0,0,0,0,,903500,0,2.17448,0,19646.43
