"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2018 TIF Report  certified as of 2-20-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
55-9705,LANCASTER,55,TIF AUTOMOTIVE REPAIR FAC 9705,1/1/10,HICKMAN,NORRIS 160,55-0160,,3,"Lots 11 & 12 and North 1/2 Lot 10, Block 19 Village Hickman228 Locust Street Parcel#15-33-219-010-000",TIF funds for redevelopment of site into a commercial automotive repair facility.,2015,0,0,55500,58900,0,0,0,0,,55500,58900,2.304023,1357.08,1278.73
55-9705,LANCASTER,55,TIF AUTOMOTIVE REPAIR FAC 9705,1/1/10,HICKMAN,NORRIS 160,55-0160,,3,"Lots 11 & 12 and North 1/2 Lot 10, Block 19 Village Hickman228 Locust Street Parcel#15-33-219-010-000",TIF funds for redevelopment of site into a commercial automotive repair facility.,2016,0,0,55500,58900,0,0,0,0,,55500,58900,2.299312,1354.3,1276.12
55-9705,LANCASTER,55,TIF AUTOMOTIVE REPAIR FAC 9705,1/1/10,HICKMAN,NORRIS 160,55-0160,,3,"Lots 11 & 12 and North 1/2 Lot 10, Block 19 Village Hickman228 Locust Street Parcel#15-33-219-010-000",TIF funds for redevelopment of site into a commercial automotive repair facility.,2017,0,0,55500,58900,0,0,0,0,,55500,58900,2.310072,1360.64,1282.09
55-9705,LANCASTER,55,TIF AUTOMOTIVE REPAIR FAC 9705,1/1/10,HICKMAN,NORRIS 160,55-0160,,3,"Lots 11 & 12 and North 1/2 Lot 10, Block 19 Village Hickman228 Locust Street Parcel#15-33-219-010-000",TIF funds for redevelopment of site into a commercial automotive repair facility.,2018,0,0,55500,67900,0,0,0,0,,55500,67900,2.292653,1556.72,1272.42
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2006,0,0,51969,851021,0,0,0,0,,51969,851021,2.068321,17601.85,1074.89
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2007,0,0,51969,4795331,0,0,0,0,,51969,4795331,2.037559,97707.7,1058.9
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2008,0,0,51969,4795331,0,0,0,0,,51969,4795331,2.044399,98035.7,1062.45
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2009,0,0,52000,4537000,0,0,0,0,,52000,4537000,2.12953,96616.78,1107.36
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2010,0,0,51969,4537031,0,0,0,0,,51969,4537031,2.147813,97446.94,1116.2
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2011,0,0,51969,4537031,0,0,0,0,,51969,4537031,2.133849,96813.39,1108.94
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2012,0,0,51969,4471031,0,0,0,0,,51969,4471031,2.125437,95028.95,1104.57
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2013,0,0,51969,4471031,0,0,0,0,,51969,4471031,2.125459,95029.93,1104.58
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2014,0,0,0,0,51969,4471031,0,0,,51969,4471031,2.103605,94052.83,1093.22
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2015,0,0,0,0,51969,4542531,0,0,,51969,4542531,2.060155,93583.18,1070.64
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2016,0,0,0,0,51969,4542531,0,0,,51969,4542531,2.068815,93976.56,1075.14
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2017,0,0,0,0,51969,4542531,0,0,,51969,4542531,2.042729,92791.6,1061.59
55-9803,LANCASTER,55,TIF WAVERLY LINCN POULTRY 9803,5/26/05,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1, Day Commercial Park Parcel#24-20-401-002-000","TIF funds used for the acquisition construction and equipping of facilities for retail product merchandise, manufacturing,  processing, packaging, offices, parking, dock and traffic areas.",2018,0,0,0,0,51969,4521131,0,0,,51969,4521131,2.03316,91921.84,1056.61
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2010,0,0,286200,1533900,0,0,0,0,,286200,1533900,2.147813,32945.3,6147.04
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2011,0,0,286200,1533900,0,0,0,0,,286200,1533900,2.133849,32731.11,6107.08
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2012,0,0,286200,1578400,0,0,0,0,,286200,1578400,2.125437,33547.9,6083
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2013,0,0,286200,1674500,0,0,0,0,,286200,1674500,2.125459,35590.81,6083.06
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2014,0,0,286200,1674500,0,0,0,0,,286200,1674500,2.103605,35224.87,6020.52
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2015,0,0,286200,1597000,0,0,0,0,,286200,1597000,2.060155,32900.68,5896.16
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2016,0,0,286200,1597000,0,0,0,0,,286200,1597000,2.068815,33038.98,5920.95
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2017,0,0,286200,1597000,0,0,0,0,,286200,1597000,2.042729,32622.38,5846.29
55-9805,LANCASTER,55,TIF WAVERLY WATTS ELECTRC 9805,1/1/10,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 3 Block 1 Day Commercial Park, Waverly NE","Approx. 21,000 sq ft office and warehouse building and associated improvements located on approx 13.15 acres south of Dovers Street and west of North 134th St. Waverly. Project actually began for 2010, a tax list correction was made by county to correct omission of this project in 2010.",2018,0,0,286200,1618200,0,0,0,0,,286200,1618200,2.03316,32900.6,5818.9
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2011,0,0,388800,0,0,0,0,0,,388800,0,2.133849,0,8296.4
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2012,0,0,388800,1027400,0,0,0,0,,388800,1027400,2.125437,21836.74,8263.7
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2013,0,0,388800,1185400,0,0,0,0,,388800,1185400,2.125459,25195.19,8263.78
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2014,0,0,388800,1185400,0,0,0,0,,388800,1185400,2.103605,24936.13,8178.82
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2015,0,0,388800,1308800,0,0,0,0,,388800,1308800,2.060155,26963.32,8009.88
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2016,0,0,388800,1308800,0,0,0,0,,388800,1308800,2.068815,27076.66,8043.55
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2017,0,0,388800,1308800,0,0,0,0,,388800,1308800,2.042729,26735.24,7942.13
55-9807,LANCASTER,55,TIF WAVERLY KAMTERTER 9807,1/1/11,WAVERLY,WAVERLY 145,55-0145,,3,"Lot 2 Block 1 Lancaster Implement Subdivision, Waverly NE","Approx 30,000 sq ft production, manufacturing, and product development addition and the renovation of approx 60% of the floor area of the existing 13,000 sq ft building located on the Kamterter site consisting of 6.11 acres situated generally east of North 134th St and north of Amberly Road, Waverly.",2018,0,0,388800,1655700,0,0,0,0,,388800,1655700,2.03316,33663.04,7904.93
55-9809,LANCASTER,55,TIF WAVERLY AREA B REDV 9809,1/1/13,WAVERLY,WAVERLY 145,55-0145,,3,Bucket TIF including approx. 150 or more parcels within Waverly,"TIF funds used for various storm water drainage imrpovement projects, water main replacement along 148th St., improvements to Lawson Park, improvements to waste water treatment plant, landscaping and/or beautification from Interstate 80 to 148th St., downtown improvements including street lighting, facades, and sidewalks, and infrastructure and landscaping improvements to Highway 6 BNSF right-of-way corridor.",2013,8472300,92800,7211000,19600,0,0,0,0,,15683300,112400,2.125459,2389.02,333342.11
55-9809,LANCASTER,55,TIF WAVERLY AREA B REDV 9809,1/1/13,WAVERLY,WAVERLY 145,55-0145,,3,Bucket TIF including approx. 150 or more parcels within Waverly,"TIF funds used for various storm water drainage imrpovement projects, water main replacement along 148th St., improvements to Lawson Park, improvements to waste water treatment plant, landscaping and/or beautification from Interstate 80 to 148th St., downtown improvements including street lighting, facades, and sidewalks, and infrastructure and landscaping improvements to Highway 6 BNSF right-of-way corridor.",2014,8357900,92800,7211000,1735600,0,0,0,0,,15568900,1828400,2.103605,38462.31,327508.16
55-9809,LANCASTER,55,TIF WAVERLY AREA B REDV 9809,1/1/13,WAVERLY,WAVERLY 145,55-0145,,3,Bucket TIF including approx. 150 or more parcels within Waverly,"TIF funds used for various storm water drainage imrpovement projects, water main replacement along 148th St., improvements to Lawson Park, improvements to waste water treatment plant, landscaping and/or beautification from Interstate 80 to 148th St., downtown improvements including street lighting, facades, and sidewalks, and infrastructure and landscaping improvements to Highway 6 BNSF right-of-way corridor.",2015,8190700,536800,6407300,1041500,793800,1736000,0,0,,15391800,3314300,2.060155,68279.72,317094.94
55-9809,LANCASTER,55,TIF WAVERLY AREA B REDV 9809,1/1/13,WAVERLY,WAVERLY 145,55-0145,,3,Bucket TIF including approx. 150 or more parcels within Waverly,"TIF funds used for various storm water drainage imrpovement projects, water main replacement along 148th St., improvements to Lawson Park, improvements to waste water treatment plant, landscaping and/or beautification from Interstate 80 to 148th St., downtown improvements including street lighting, facades, and sidewalks, and infrastructure and landscaping improvements to Highway 6 BNSF right-of-way corridor.",2016,8176600,543700,6407300,1222700,793800,1736000,0,0,,15377700,3502400,2.068815,72458.18,318136.16
55-9809,LANCASTER,55,TIF WAVERLY AREA B REDV 9809,1/1/13,WAVERLY,WAVERLY 145,55-0145,,3,Bucket TIF including approx. 150 or more parcels within Waverly,"TIF funds used for various storm water drainage imrpovement projects, water main replacement along 148th St., improvements to Lawson Park, improvements to waste water treatment plant, landscaping and/or beautification from Interstate 80 to 148th St., downtown improvements including street lighting, facades, and sidewalks, and infrastructure and landscaping improvements to Highway 6 BNSF right-of-way corridor.",2017,8109800,1289800,6417900,1220800,793800,1736000,0,0,,15321500,4246600,2.042729,86746.54,312976.72
