ID,CNTYNAME,CNTY,TIFNAME,PROJDATE,CITYNAME,SCHNAME,BASESCH,UNIFSCH,CLASS,REMARKS,Year,RESTIFBV,RESTIFEV,COMTIFBV,COMTIFEV,INDTIFBV,INDTIFEV,OTHTIFBV,OTHTIFEV,OTHDESC,TOTTIFBV,TOTTIFEV,TOTRATE,TIFEXTAX,TIFBSTAX
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2016,0,0,0,0,19420,1428025,0,0,0,19420,1428025,1.913488,27325.08,371.6
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2008,0,0,158585,0,0,0,0,0,,158585,0,2.018669,0,3201.31
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2009,0,0,158585,89555,0,0,0,0,,158585,89555,1.878965,1682.7,2979.76
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2010,0,0,158585,572270,0,0,0,0,,158585,572270,1.812123,10370.24,2873.76
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2011,0,0,158585,572270,0,0,0,0,,158585,572270,1.73414,9923.96,2750.09
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2012,0,0,158585,779620,0,0,0,0,,158585,779620,2.072314,16156.18,3286.38
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2013,0,0,158585,779620,0,0,0,0,,158585,779620,2.042235,15921.68,3238.68
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2014,0,0,158585,1520970,0,0,0,0,,158585,1520970,2.018927,30707.26,3201.72
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2015,0,0,158585,1706355,0,0,0,0,,158585,1706355,1.978838,33765.98,3138.14
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called Nort",2016,0,0,158585,2129920,0,0,0,0,0,158585,2129920,1.913488,40755.76,3034.5
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2012,20285,0,0,0,0,0,0,0,,20285,0,2.072314,0,420.37
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2013,0,0,20285,36465,0,0,0,0,,20285,36465,2.042235,744.7,414.27
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2014,0,0,20285,107510,0,0,0,0,,20285,107510,2.018927,2170.54,409.54
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2015,0,0,20285,107510,0,0,0,0,,20285,107510,1.978838,2127.44,401.41
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2016,0,0,20285,107510,0,0,0,0,0,20285,107510,1.913488,2057.2,388.15
36-9901,GARFIELD,36,TIF BUTTER FACTORY APARTMENTS,1/1/2015,BURWELL,BURWELL HIGH 100,36-0100,,3,"Name of Project: Butter Factory Apartments
Lots 1 through 6, inclusive, Blk 7 Orig Town Burwell
Description of Project: Site acquisition, building demolition, site preparation and infrastructure installation for apartment building.",2015,0,0,40465,647985,0,0,0,0,,40465,647985,2.12442,13765.92,859.65
36-9901,GARFIELD,36,TIF BUTTER FACTORY APARTMENTS,1/1/2015,BURWELL,BURWELL HIGH 100,36-0100,,3,"Name of Project: Butter Factory Apartments
Lots 1 through 6, inclusive, Blk 7 Orig Town Burwell
Description of Project: Site acquisition, building demolition, site preparation and infrastructure installation for apartment building.",2016,0,0,40465,647985,0,0,0,0,,40465,647985,1.995782,12932.38,807.59
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2007,2150,77813,0,0,0,0,0,0,,2150,77813,2.267791,1764.64,48.76
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2008,2150,107318,0,0,0,0,0,0,,2150,107318,2.2838,2450.92,49.1
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2009,2150,113759,0,0,0,0,0,0,,2150,113759,2.284764,2599.12,49.12
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2010,2150,113759,0,0,0,0,0,0,,2150,113759,2.267762,2579.78,48.76
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2011,2150,113506,0,0,0,0,0,0,,2150,113506,2.268275,2574.62,48.77
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2012,2150,113506,0,0,0,0,0,0,,2150,113506,2.272931,2579.92,48.87
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2013,2150,139375,0,0,0,0,0,0,,2150,139375,2.102042,2929.72,45.19
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2014,2150,139375,0,0,0,0,0,0,,2150,139375,1.944003,2709.46,41.8
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2015,2150,140318,0,0,0,0,0,0,,2150,140318,1.710894,2400.7,36.78
37-2701,GOSPER,37,TIF WHEATFIELD ADDITION LOT 15,7/19/2006,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 15, Wheatfield Addition 
Description: TIF funds used for residential development.",2016,2150,153526,0,0,0,0,0,0,0,2150,153526,1.632525,2506.36,35.1
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2008,2150,96318,0,0,0,0,0,0,,2150,96318,2.2838,2199.72,49.1
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2009,2150,105119,0,0,0,0,0,0,,2150,105119,2.284764,2401.72,49.12
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2010,2150,105119,0,0,0,0,0,0,,2150,105119,2.267762,2383.84,48.76
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2011,2150,108552,0,0,0,0,0,0,,2150,108552,2.268275,2462.26,48.77
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2012,2150,108552,0,0,0,0,0,0,,2150,108552,2.272931,2467.32,48.87
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2013,2150,109848,0,0,0,0,0,0,,2150,109848,2.102042,2309.06,45.19
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2014,2150,109848,0,0,0,0,0,0,,2150,109848,1.944003,2135.44,41.8
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2015,2150,110283,0,0,0,0,0,0,,2150,110283,1.710894,1886.82,36.78
37-2702,GOSPER,37,TIF WHEATFIELD ADDITION LOT 14,5/7/2008,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 14, Wheatfield Addition
Description: TIF funds used for residential development.",2016,2150,117852,0,0,0,0,0,0,0,2150,117852,1.632525,1923.96,35.1
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2009,2150,0,0,0,0,0,0,0,,2150,0,2.284764,0,49.12
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2010,2150,104279,0,0,0,0,0,0,,2150,104279,2.267762,2364.8,48.76
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2011,2150,125034,0,0,0,0,0,0,,2150,125034,2.268275,2836.12,48.77
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2012,2150,125034,0,0,0,0,0,0,,2150,125034,2.272931,2841.94,48.87
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2013,2150,125663,0,0,0,0,0,0,,2150,125663,2.102042,2641.48,45.19
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2014,2150,125663,0,0,0,0,0,0,,2150,125663,1.944003,2442.9,41.8
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2015,2150,125128,0,0,0,0,0,0,,2150,125128,1.710894,2140.8,36.78
37-2703,GOSPER,37,TIF WHEATFIELD ADDITION LOT 7,1/1/2009,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition
Lot 7, Wheatfield Addition
Description: TIF funds used for residential development.",2016,2150,133736,0,0,0,0,0,0,0,2150,133736,1.632525,2183.28,35.1
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2010,2150,0,0,0,0,0,0,0,,2150,0,2.267762,0,48.76
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2011,2150,111839,0,0,0,0,0,0,,2150,111839,2.268275,2536.82,48.77
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2012,2150,111839,0,0,0,0,0,0,,2150,111839,2.272931,2542.02,48.87
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2013,2150,112023,0,0,0,0,0,0,,2150,112023,2.102042,2354.78,45.19
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2014,2150,112023,0,0,0,0,0,0,,2150,112023,1.944003,2177.74,41.8
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2015,2150,118768,0,0,0,0,0,0,,2150,118768,1.710894,2032,36.78
37-2704,GOSPER,37,TIF WHEATFIELD ADDITION LOT 12,12/8/2010,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition 12
Lot 12 Wheatfield Addition Elwood, 106 W. Rochelle St.
Description: TIF funds used for residential development.",2016,2150,127809,0,0,0,0,0,0,0,2150,127809,1.632525,2086.52,35.1
37-2705,GOSPER,37,TIF WHEATFIELD ADDITION LOT 6,1/1/2012,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition Lot 6
Lot 6 Wheatfield Add, 101 W. Rochelle St., Elwood Village
Description: TIF Funds used for new residential dwelling",2012,2150,0,0,0,0,0,0,0,,2150,0,2.272931,0,48.87
37-2705,GOSPER,37,TIF WHEATFIELD ADDITION LOT 6,1/1/2012,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition Lot 6
Lot 6 Wheatfield Add, 101 W. Rochelle St., Elwood Village
Description: TIF Funds used for new residential dwelling",2013,2150,160641,0,0,0,0,0,0,,2150,160641,2.102042,3376.74,45.19
37-2705,GOSPER,37,TIF WHEATFIELD ADDITION LOT 6,1/1/2012,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition Lot 6
Lot 6 Wheatfield Add, 101 W. Rochelle St., Elwood Village
Description: TIF Funds used for new residential dwelling",2014,2150,165231,0,0,0,0,0,0,,2150,165231,1.944003,3212.1,41.8
37-2705,GOSPER,37,TIF WHEATFIELD ADDITION LOT 6,1/1/2012,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition Lot 6
Lot 6 Wheatfield Add, 101 W. Rochelle St., Elwood Village
Description: TIF Funds used for new residential dwelling",2015,2150,167117,0,0,0,0,0,0,,2150,167117,1.710894,2859.2,36.78
37-2705,GOSPER,37,TIF WHEATFIELD ADDITION LOT 6,1/1/2012,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition Lot 6
Lot 6 Wheatfield Add, 101 W. Rochelle St., Elwood Village
Description: TIF Funds used for new residential dwelling",2016,2150,178665,0,0,0,0,0,0,0,2150,178665,1.632525,2916.76,35.1
37-2706,GOSPER,37,TIF WHEATFIELD ADDITION LOT 5,1/1/2016,ELWOOD,ELWOOD 30,37-0030,,3,"Name of Project: Wheatfield Addition Lot 5
Lot 5 Wheatfield Add, 100 W. Rush St, Elwood Village 
PID 370049942
Description: TIF Funds used for new residential dwelling",2016,4300,150978,0,0,0,0,0,0,0,4300,150978,1.632525,2464.76,70.2
39-8609,GREELEY,39,TIF SPALDING PROJ 1,1/1/2013,SPALDING,SPALDING 55,39-0055,,3,"Name of Project: Spalding Project 1
Parcel #390535500 located in W1/2 SW 1/4 SW 1/4 21-20-9
Description: TIF funds used for infrastructure repair and replacement of sewer lines, water lines, fire hydrants and streets.",2013,0,0,222140,1586080,0,0,0,0,,222140,1586080,1.929254,30599.52,4285.64
