"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2021 TIF Report  certified as of 2-25-2022,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2014,2590300,2703200,0,0,0,0,0,0,,2590300,2703200,2.18859,59162.09,56691.05
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2015,2589400,2703200,0,0,0,0,0,0,,2589400,2703200,2.23039,60291.87,57753.72
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2016,2589400,2676200,0,0,0,0,0,0,,2589400,2676200,2.23537,59822.94,57882.67
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2017,2589400,2676200,0,0,0,0,0,0,,2589400,2676200,2.24872,60180.31,58228.36
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2018,2589400,2676200,0,0,0,0,0,0,,2589400,2676200,2.23667,59857.62,57916.33
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2019,2589400,2676200,0,0,0,0,0,0,,2589400,2676200,2.25142,60252.55,58298.27
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2020,0,0,2589400,3876600,0,0,0,0,,2589400,3876600,2.24313,86957.18,58083.61
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2013,0,28873200,0,601800,0,0,0,0,,0,29475000,2.19974,648373.35,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2014,0,27028200,0,601800,0,0,0,0,,0,27630000,2.18859,604707.38,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2015,0,27028200,0,601800,0,0,0,0,,0,27630000,2.23039,616256.76,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2016,0,27028200,0,601800,0,0,0,0,,0,27630000,2.23537,617632.69,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2017,0,28757700,0,1179800,0,0,0,0,,0,29937500,2.24872,673210.51,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2018,0,28676700,0,1179800,0,0,0,0,,0,29856500,2.23667,667791.4,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2019,0,30776600,0,1179800,0,0,0,0,,0,31956400,2.25142,719472.78,0
28-2276,DOUGLAS,28,"TIF 2276 Riverfront Partners, LLC (Phase 2)",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,"444 Riverfront Plaza, 304",TIF funds used to construct the second phase of the project to build a residential condominium tower with approx 51 units. (second phase of TIF 159),2020,0,30696700,0,1179800,0,0,0,0,,0,31876500,2.24313,715031.32,0
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2012,0,0,217800,0,0,0,0,0,,217800,0,2.17448,0,4736.02
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2013,0,0,655800,1671400,0,0,0,0,,655800,1671400,2.19974,36766.45,14425.89
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2014,0,0,655800,2488500,0,0,0,0,,655800,2488500,2.18859,54463.06,14352.77
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2015,0,0,655800,2488500,0,0,0,0,,655800,2488500,2.23039,55503.26,14626.9
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2016,0,0,655800,2488500,0,0,0,0,,655800,2488500,2.23537,55627.18,14659.56
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2017,0,0,655800,2488500,0,0,0,0,,655800,2488500,2.24872,55959.4,14747.11
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2018,0,0,655800,2488500,0,0,0,0,,655800,2488500,2.23667,55659.53,14668.08
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2019,0,0,655800,2624400,0,0,0,0,,655800,2624400,2.25142,59086.27,14764.81
28-2277,DOUGLAS,28,"TIF 2277 1201 Howard, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1201 Howard St.,"TIF funds used to redevelop and rehabilitate the project site to create a mixed-use development comprised of three commerical bays on the ground floor and market-rate apartment units above, a mix of 1 & 2 bedroom units.",2020,0,0,655800,2624400,0,0,0,0,,655800,2624400,2.24313,58868.7,14710.45
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2012,0,0,203600,117700,0,0,0,0,,203600,117700,2.17448,2559.36,4427.24
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2013,0,0,203600,644500,0,0,0,0,,203600,644500,2.19974,14177.32,4478.67
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2014,0,0,203600,1394600,0,0,0,0,,203600,1394600,2.18859,30522.08,4455.97
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2015,0,0,203600,1394600,0,0,0,0,,203600,1394600,2.23039,31105.02,4541.07
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2016,0,0,203600,1394600,0,0,0,0,,203600,1394600,2.23537,31174.47,4551.21
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2017,0,0,203600,1405900,0,0,0,0,,203600,1405900,2.24872,31614.75,4578.39
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2018,0,0,203600,1405900,0,0,0,0,,203600,1405900,2.23667,31445.34,4553.86
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2019,0,0,203600,1405900,0,0,0,0,,203600,1405900,2.25142,31652.71,4583.89
28-2278,DOUGLAS,28,"TIF 2278 NO DO Zesto Development, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,12th and Mike Fahey Streets,"TIF funds used to redevelop project site and construct a mixed-use structure that will comprise Zesto serving ice cream, food and beverages, as well as a separate commericial bay for another retail operation.",2020,0,0,203600,1405900,0,0,0,0,,203600,1405900,2.24313,31536.16,4567.01
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2012,0,0,26300,656000,0,0,0,0,,26300,656000,2.17448,14264.59,571.89
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2013,0,0,26300,883400,0,0,0,0,,26300,883400,2.19974,19432.5,578.53
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2014,0,0,26300,883400,0,0,0,0,,26300,883400,2.18859,19334,575.6
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2015,0,0,26300,883400,0,0,0,0,,26300,883400,2.23039,19703.27,586.59
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2016,0,0,26300,251900,0,0,0,0,,26300,251900,2.23537,5630.9,587.9
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2017,0,0,26300,251900,0,0,0,0,,26300,251900,2.24872,5664.53,591.41
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2018,0,0,26300,251900,0,0,0,0,,26300,251900,2.23667,5634.17,588.24
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2019,0,0,23600,251900,0,0,0,0,,23600,251900,2.25142,5671.33,531.34
28-2279,DOUGLAS,28,"TIF 2279 Christian Worship Center New Visions Omaha VA",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1417 North 18th St,TIF funds used to construct building containing 26 one-bedroom apartments reserved for homeless US Veterans that will provide long-term shelter (18-24 months),2020,0,0,26300,251900,0,0,0,0,,26300,251900,2.24313,5650.44,589.94
28-2280,DOUGLAS,28,"TIF 2280 8th Street Towns, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,8th and Pacific Streets,"TIF funds used to construct a 47-unit, market-rate apartment building consisting of mostly studios and 6 two-bedroom units in addition to on-site parking",2012,0,0,108300,0,0,0,0,0,,108300,0,2.17448,0,2354.96
28-2280,DOUGLAS,28,"TIF 2280 8th Street Towns, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,8th and Pacific Streets,"TIF funds used to construct a 47-unit, market-rate apartment building consisting of mostly studios and 6 two-bedroom units in addition to on-site parking",2013,0,0,108300,2460300,0,0,0,0,,108300,2460300,2.19974,54120.2,2382.32
