"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2019 TIF Report  certified as of 2-21-2020,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,40909,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2015,0,0,"419,200","1,511,400",0,0,0,0,,"419,200","1,511,400",2.230390,"33,710.11","9,349.79"
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,40909,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2016,0,0,"419,200","433,900",0,0,0,0,,"419,200","433,900",2.235370,"9,699.27","9,370.67"
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,40909,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2017,0,0,"419,200","431,700",0,0,0,0,,"419,200","431,700",2.248720,"9,707.72","9,426.63"
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,40909,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2018,0,0,"419,200","6,600",0,0,0,0,,"419,200","6,600",2.236670,147.62,"9,376.12"
28-2287,DOUGLAS,28,TIF 2287 Park School Apartments,40909,OMAHA,OMAHA 1,28-0001,00-9000,5,1320 South 29th St.,"TIF funds used for renovation of historic Park School Apartments, which consists of 24 two-bedroom units and parking",2019,0,0,"419,200","64,500",0,0,0,0,,"419,200","64,500",2.251420,"1,452.17","9,437.95"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2012,0,0,"212,600","63,800",0,0,0,0,,"212,600","63,800",2.174480,"1,387.32","4,622.94"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2013,0,0,"212,600","63,800",0,0,0,0,,"212,600","63,800",2.199740,"1,403.43","4,676.65"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2014,0,0,"212,600","63,800",0,0,0,0,,"212,600","63,800",2.188590,"1,396.32","4,652.94"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2015,0,0,"212,600","411,500",0,0,0,0,,"212,600","411,500",2.230390,"9,178.05","4,741.81"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2016,0,0,"212,600","72,700",0,0,0,0,,"212,600","72,700",2.235370,"1,625.11","4,752.40"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2017,0,0,"212,600","72,000",0,0,0,0,,"212,600","72,000",2.248720,"1,619.08","4,780.78"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2018,0,0,"212,600","213,300",0,0,0,0,,"212,600","213,300",2.236670,"4,770.82","4,755.16"
28-2288,DOUGLAS,28,"TIF 2288 Roseland Theatre Apartments",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,4932 South 24th St,TIF funds used to rehabilitate 17 apartment units and the underground parking of this structure. The commercial bays are in good condition and are not part of this project.,2019,0,0,"212,600","130,100",0,0,0,0,,"212,600","130,100",2.251420,"2,929.10","4,786.52"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2012,0,0,"903,500",0,0,0,0,0,,"903,500",0,2.174480,0.00,"19,646.43"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2013,0,0,"903,500","3,388,600",0,0,0,0,,"903,500","3,388,600",2.199740,"74,540.39","19,874.65"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2014,0,0,"903,500","8,015,300",0,0,0,0,,"903,500","8,015,300",2.188590,"175,422.05","19,773.91"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2015,0,0,"903,500","9,768,600",0,0,0,0,,"903,500","9,768,600",2.230390,"217,877.88","20,151.57"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2016,0,0,"903,500","9,768,600",0,0,0,0,,"903,500","9,768,600",2.235370,"218,364.35","20,196.57"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2017,0,0,"903,500","9,768,600",0,0,0,0,,"903,500","9,768,600",2.248720,"219,668.46","20,317.19"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2018,0,0,"903,500","9,768,600",0,0,0,0,,"903,500","9,768,600",2.236670,"218,491.35","20,208.31"
28-2289,DOUGLAS,28,"TIF 2289 Aksarben Apartments II, LLC",40909,OMAHA,OMAHA 1,28-0001,00-9000,5,2121 South 64th Plaza,"TIF funds used for the construction of two residential structures consisting of 148 new efficiency, one and two-bedroom market-rate apartment units with enclosed parking garages. One structure will be a 3-story apartment building of 108 units with a first floor parking garage; the other structure will be a 2-story townhome-style building of 40 units with single car garages.",2019,0,0,"903,500","13,038,600",0,0,0,0,,"903,500","13,038,600",2.251420,"293,553.65","20,341.58"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2013,0,0,"2,322,100",0,0,0,0,0,,"2,322,100",0,2.199740,0.00,"51,080.16"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2014,0,0,"2,322,100","8,469,300",0,0,0,0,,"2,322,100","8,469,300",2.188590,"185,358.25","50,821.25"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2015,0,0,"2,322,100","8,469,300",0,0,0,0,,"2,322,100","8,469,300",2.230390,"188,898.42","51,791.89"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2016,0,0,"2,322,100","8,461,300",0,0,0,0,,"2,322,100","8,461,300",2.235370,"189,141.36","51,907.53"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2017,0,0,"2,322,100","8,461,300",0,0,0,0,,"2,322,100","8,461,300",2.248720,"190,270.95","52,217.53"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2018,0,0,"2,322,100","8,461,300",0,0,0,0,,"2,322,100","8,461,300",2.236670,"189,251.36","51,937.71"
28-2290,DOUGLAS,28,"TIF 2290 50th & Ames Avenue, Wal-mart",41275,OMAHA,OMAHA 1,28-0001,00-9000,5,Lot 1 North Pointe Replat 2; 5018 Ames Ave.,"TIF funds for demolition of former Baker's Supermarket building and constructing a new 178,748 sq. ft. full-service supercenter Wal-mart retail store inclusive of additional surface parking, and public insfrastructure and improvements within and adjacent to the project site.",2019,0,0,"2,322,100","8,696,000",0,0,0,0,,"2,322,100","8,696,000",2.251420,"195,783.48","52,280.22"
28-2291,DOUGLAS,28,"TIF 2291 Victory Apartments, LLC",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,825 Dorcus St.,"TIF funds used to rehabilitate the vacant Our Lady of Victory Wing of St. Joseph Hospital owned by Grace University. Project will rehabilitate interior of six-story building into offices and residential units for at-risk US Military Veterans, VA clinical space and outreach programs for Veterans.",2014,0,0,"671,000","3,591,100",0,0,0,0,,"671,000","3,591,100",2.188590,"78,594.46","14,685.44"
28-2291,DOUGLAS,28,"TIF 2291 Victory Apartments, LLC",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,825 Dorcus St.,"TIF funds used to rehabilitate the vacant Our Lady of Victory Wing of St. Joseph Hospital owned by Grace University. Project will rehabilitate interior of six-story building into offices and residential units for at-risk US Military Veterans, VA clinical space and outreach programs for Veterans.",2015,0,0,"691,000","4,863,600",0,0,0,0,,"691,000","4,863,600",2.230390,"108,477.25","15,411.99"
28-2291,DOUGLAS,28,"TIF 2291 Victory Apartments, LLC",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,825 Dorcus St.,"TIF funds used to rehabilitate the vacant Our Lady of Victory Wing of St. Joseph Hospital owned by Grace University. Project will rehabilitate interior of six-story building into offices and residential units for at-risk US Military Veterans, VA clinical space and outreach programs for Veterans.",2016,0,0,"691,000","1,720,400",0,0,0,0,,"691,000","1,720,400",2.235370,"38,457.31","15,446.41"
28-2291,DOUGLAS,28,"TIF 2291 Victory Apartments, LLC",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,825 Dorcus St.,"TIF funds used to rehabilitate the vacant Our Lady of Victory Wing of St. Joseph Hospital owned by Grace University. Project will rehabilitate interior of six-story building into offices and residential units for at-risk US Military Veterans, VA clinical space and outreach programs for Veterans.",2017,0,0,"691,000","1,720,400",0,0,0,0,,"691,000","1,720,400",2.248720,"38,686.98","15,538.66"
28-2291,DOUGLAS,28,"TIF 2291 Victory Apartments, LLC",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,825 Dorcus St.,"TIF funds used to rehabilitate the vacant Our Lady of Victory Wing of St. Joseph Hospital owned by Grace University. Project will rehabilitate interior of six-story building into offices and residential units for at-risk US Military Veterans, VA clinical space and outreach programs for Veterans.",2018,0,0,"691,000","1,720,400",0,0,0,0,,"691,000","1,720,400",2.236670,"38,479.67","15,455.39"
28-2291,DOUGLAS,28,"TIF 2291 Victory Apartments, LLC",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,825 Dorcus St.,"TIF funds used to rehabilitate the vacant Our Lady of Victory Wing of St. Joseph Hospital owned by Grace University. Project will rehabilitate interior of six-story building into offices and residential units for at-risk US Military Veterans, VA clinical space and outreach programs for Veterans.",2019,0,0,"691,000","1,720,400",0,0,0,0,,"691,000","1,720,400",2.251420,"38,733.43","15,557.31"
28-2292,DOUGLAS,28,"TIF 2292 Nottingham at Gifford Park",41640,OMAHA,OMAHA 1,28-0001,00-9000,5,"3304 Burt St., Lowes 2nd Addition, Lot 4 Blk 5 and irregular tract part Lot 1",TIF funds used to rehabilitate historic Nottingham Apartment Building and parking area; 32 units will remain one bedroom/one bath units and 15 stalls of on-site parking.,2014,0,0,"422,300",0,0,0,0,0,,"422,300",0,2.188590,0.00,"9,242.42"
