"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2017 TIF Report  certified as of 2-20-2018,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-2371,DOUGLAS,28,TIF REDEVELOPMENT 371,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: The Blue Lion
2423 and 2425 North 24th Street
Description of Project: Complete rehabilitation and adaptation of the two structures - The Blue Lion Center and the McGill Building for new mixed commercial uses.",2017,0,0,205700,0,0,0,0,0,,205700,0,2.24872,0,4625.62
28-2372,DOUGLAS,28,TIF REDEVELOPMENT 372,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: The Colonial Apartments
140 and 144 South 38th Street
Desccription of Project: Rehabilitation of the Colonial Hotel by converting the approx 100 ""boarding"" rooms into 40 market-rate apartments with a mix of studios, one and two bedroom units.",2017,0,0,1025200,0,0,0,0,0,,1025200,0,2.24872,0,23053.88
28-2373,DOUGLAS,28,TIF REDEVELOPMENT 373,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Sorensen Place
Area northeast of 60th & Sorensen Parkway
Description of Project: Redevelopment site will consist of 5 lots and include affordable housing, business/retail, a self-storage facility and a convenience store. The proposed housing will consist of approx 120 units covering seven acres; 60 of the units with senior preference and the other 60 with veterans preference; self storage facility will be approx 57,000 sq ft and be approximately four acres.",2017,0,0,140900,0,0,0,0,0,,140900,0,2.24872,0,3168.45
28-2374,DOUGLAS,28,TIF REDEVELOPMENT 374,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Slips in Blackstone
124 South 39th Street
Description of Project: Rehabilitate 2 two-story multi-family structures consisting of 30 one bedroom apartment units at affordable market rents.",2017,0,0,577100,18800,0,0,0,0,,577100,18800,2.24872,422.76,12977.36
28-2375,DOUGLAS,28,TIF REDEVELOPMENT 375,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: The Breakers
415 Leavenworth Street
Description of Project: Redevelopment of an 11.5 acre site adjacent to the west bank of the Missouri River just southeast of Downtown Omaha by converting the former OPPD power plants into a 217 unit residential community inclusive of on-site parking. The project includes three buildings each of which will be converted into multi-family market-rate apartment units.",2017,0,0,99900,1685000,0,0,0,0,,99900,1685000,2.24872,37890.93,2246.47
28-2376,DOUGLAS,28,TIF REDEVELOPMENT 376,1/1/17,OMAHA,MILLARD 17,28-0017,00-9000,5,"Name of Project: Millard Lumber Project
Lot 1, Replat 1, The Lumberyard District
Description of Project: First phase of the multi-family project will be constructed on Lot 1, Replat 1, The Lumberyard District which will contain approx 145 multi-family units. In addition, there will be a commercial retail/office building and related improvements with the Redevelopment Area on Lot 1, The Lumberyard District, which buildings will contain approx 35,823 sq ft of rentable space (the ""Commercial Lot""). Note: City amended Yr Begin from 2016 to 2017.",2017,0,0,268900,9926900,0,0,0,0,,268900,9926900,2.21033,219417.25,5943.58
28-2377,DOUGLAS,28,TIF REDEVELOPMENT 377,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Benson Mixed-Use Tax Increment Financing 
3010 North 60th St, 60th St and NW Radial Highway
Description of Project: Plan involves two phases of construction. The initial phase will include 99 market rate apartment units in a newly constructed building, along with 2,800 sq ft of commercial space incorporated into the lower level. The second phase will add another 8,000 sq ft of commercial space and another 42 market rate apartment units. A privately owned parking garage of approx 200 to 215 spaces to suppport the additional density will also be built as part of the second phase. Project was to begin division 2016 but was not reported as TIF by county until 2017.",2017,0,0,83600,435800,0,0,0,0,,83600,435800,2.24872,9799.92,1879.93
28-2378,DOUGLAS,28,TIF REDEVELOPMENT 378,1/1/16,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Aksarben Village Zone 5 Phase III
NE of Mercy Road and Aksarben Drive, Lot 1 Aksarben Village Replat 15.
Description of Project: A parking garage, 880 stalls, will replace the existing surface parking lot and will serve the business employees and customers visiting the entire Zone 5 redevelopment on Lot 1, Aksarben Village Replat 15.",2016,0,0,1197400,0,0,0,0,0,,1197400,0,2.23537,0,26766.32
28-2378,DOUGLAS,28,TIF REDEVELOPMENT 378,1/1/16,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Aksarben Village Zone 5 Phase III
NE of Mercy Road and Aksarben Drive, Lot 1 Aksarben Village Replat 15.
Description of Project: A parking garage, 880 stalls, will replace the existing surface parking lot and will serve the business employees and customers visiting the entire Zone 5 redevelopment on Lot 1, Aksarben Village Replat 15.",2017,0,0,1197400,4799000,0,0,0,0,,1197400,4799000,2.24872,107916.07,26926.17
28-2379,DOUGLAS,28,TIF REDEVELOPMENT 379,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Amendment to Midtown Triangle
Northwest 30th and Leavenworth St and at 3036 Marcy St
Description of Project: Demolition of structures and clearing and grading at the redevelopment site located northwest of 30th and Leavenworth St in preparation for the new construction of a 137 unit structure inclusive of 157 parking stalls underneath, and approx 10,547 sq ft of commercial space.",2017,0,0,189100,864300,0,0,0,0,,189100,864300,2.24872,19435.69,4252.33
28-2380,DOUGLAS,28,TIF REDEVELOPMENT 380,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Aksarben Pointe
6920, 6940, 6940 1/2 Pacific Street
Description of Project: Demolition of the former Venice Inn structure and the new construction of a one-story commercial structure consisting of 12,000 sq ft of which will provide three tenant spaces for restaurants, shop owners, business owners and entrepreneurs.",2017,0,0,324300,0,0,0,0,0,,324300,0,2.24872,0,7292.6
28-2382,DOUGLAS,28,TIF REDEVELOPMENT 382,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Fair Deal Village Market Place
2118 North 24th Street
Description of Project: Construction of commercial space comprised of approx 14 reclaimed and re-purposed shipping containers to create 1,600 sq ft of affordable retail space for 8-12 start-up and/or expanding locally-owned businesses. In addition there will be an adjoining newly constructed one story 3,400 sq ft commerical structure consisting of a 1,800 sq fto small healthy grocery store and a 1,600 sq ft re-envisioned Fair Deal Café.",2017,0,0,1900,505300,0,0,0,0,,1900,505300,2.24872,11362.78,42.73
28-2383,DOUGLAS,28,TIF REDEVELOPMENT 383,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Mayberry 51
Northwest corner of 51st and Mayberry St
Description of Project: Redevelopment of an approx 3.4 acre site into 3, three and four-story buildings of new multi-family structures totaling of 193 market-rate apartment units over parking stalls and 1 three-story building along Mayberry Street. A majority of the parking is on-site.",2017,0,0,636900,249500,0,0,0,0,,636900,249500,2.24872,5610.56,14322.1
28-2384,DOUGLAS,28,TIF REDEVELOPMENT 384,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Yard Apartments
1415 Cuming Street
Description of Project: New construction of a five-story, mixed-use structure consisting of 107 market rate apartments and approx 5,890 sq ft of leasable commercial space. In addition 68 structured and 39 surface parking stalls for the benefit of the residents and the patrons of the commerical space.",2017,0,0,851800,546800,0,0,0,0,,851800,546800,2.24872,12296,19154.6
28-2385,DOUGLAS,28,TIF REDEVELOPMENT 385,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: 3700 Dewey
3625 Dewey Avenue
Description of Project: Construction of new single 3-story structure consisting of 24 market-rate apartment units with garage parking stalls.",2017,0,0,21000,7000,0,0,0,0,,21000,7000,2.24872,157.41,472.23
28-2388,DOUGLAS,28,TIF REDEVELOPMENT 388,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Adams Park Residences
South of 36th Court and Maple Street Intersection
Description of Project: Build a senior housing complex consisting of 19 townhome-style ""cottages"" in a mix of 2-unit, 3-unit, 4-unit and 5-unit buildings (six structures).",2017,0,0,5100,1000,0,0,0,0,,5100,1000,2.24872,22.49,114.68
28-2389,DOUGLAS,28,TIF REDEVELOPMENT 389,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Uptown Gifford Park
3320 and 3326 Davenport St and 3127 and 3159 California St
Description of Project: Construction of a total of eleven attached row house residential units located on two separate sites in close proximaty to each other.",2017,10300,336400,0,0,0,0,0,0,,10300,336400,2.24872,7564.68,231.62
28-2391,DOUGLAS,28,TIF REDEVELOPMENT 391,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: 1207 Cass St.
1207 Cass Street
Description of Project: Mixed use five-story structure consisting of office space on the second and third floors and 45 market-rate multi-family units on floors four and five with 67 parking stalls consisting of 49 stalls under the building and 18 surface stalls.",2017,0,0,587800,0,0,0,0,0,,587800,0,2.24872,0,13217.98
28-2392,DOUGLAS,28,TIF REDEVELOPMENT 392,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Dundee Flats Apartments
Southeast corner of 49th and Dodge Streets
Description of Project: Demolition of existing structures and the construction of a modern mixed-use redevelopment to include 63 market rate apartments on floors 2 through 4, ground floor commercial retail space and an attached parking garage.",2017,0,0,300200,0,0,0,0,0,,300200,0,2.24872,0,6750.66
28-2393,DOUGLAS,28,TIF REDEVELOPMENT 393,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Little Bohemia
1419-1425 South 13th Street
Description of Project: Completely rehabilitate three commercial buildings for modern retail and office uses.",2017,0,0,0,0,424000,0,0,0,,424000,0,2.24872,0,9534.57
28-2394,DOUGLAS,28,TIF REDEVELOPMENT 394,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Aksarben Apts III
Lot 2 Aksarben Village South, 2323 S 63 Circle
Description of Project: A new four-story 241 unit market-rate apartment structure with apartment amenities located just south and east of Aksarben Village Redevelopment Area and just east of Baxter Arena. In addition the project will provide sufficient off-street resident and guest parking consisting of 399 structured and 26 surface stalls.",2017,0,0,373700,0,0,0,0,0,,373700,0,2.24872,0,8403.47
28-2395,DOUGLAS,28,TIF REDEVELOPMENT 395,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Aksarben SC Housing
Northeast corner of 67th and Pine Streets
Description of Project: The new construction of a 195,000 sq ft, 4-story multi-family housing structure for students.",2017,0,0,797000,7517200,0,0,0,0,,797000,7517200,2.24872,169040.78,17922.3
28-2401,DOUGLAS,28,TIF REDEVELOPMENT 401,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Cambria Suites Hotel
740 North 14th Street
Description of Project: The project proposes a five-story, 128 guest room, upscale ""lifestyle"" hotel which will consist of various hotel amenities including the following: 2,000 sq ft of meeting space, a business center, coffee house pub bar, indoor pool, 1,200 sq ft fitness center, and 94 surface parking stalls for employees and guests.",2017,0,0,1317200,812700,0,0,0,0,,1317200,812700,2.24872,18275.35,29620.14
28-2409,DOUGLAS,28,TIF REDEVELOPMENT 409,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Capitol District Amendment 3 Parking Facility
Lot 1 The Capitol District Addition
Description of Project: Construction of a new parking facility approx 505 stalls",2017,0,0,247200,1104400,0,0,0,0,,247200,1104400,2.24872,24834.86,5558.83
28-2410,DOUGLAS,28,TIF REDEVELOPMENT 410,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Capitol District Amendment 5 Retail
Lot 1 The Capitol District Replat 1
Description of Project: Construction of a new retail space approx 22,000 sq ft and approx 31 parking stalls.",2017,0,0,398100,1553000,0,0,0,0,,398100,1553000,2.24872,34922.62,8952.15
28-2411,DOUGLAS,28,TIF REDEVELOPMENT 411,1/1/17,OMAHA,OMAHA 1,28-0001,00-9000,5,"Name of Project: Aksarben Village Zone 5 Hilton Garden Inn
6737 Frances Street
Description of Project: Redevelopment of approx .706 acres into a new 5-story Hilton Garden Inn Hotel with ground floor retail and hotel amenity space.",2017,0,0,344600,54600,0,0,0,0,,344600,54600,2.24872,1227.8,7749.09
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2000,0,0,257300,0,0,0,0,0,,257300,0,2.14095,0,5508.66
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2001,0,0,257300,1457000,0,0,0,0,,257300,1457000,2.28059,33228.2,5867.96
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2002,0,0,257300,1457000,0,0,0,0,,257300,1457000,2.292,33394.44,5897.32
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2003,0,0,257300,1457000,0,0,0,0,,257300,1457000,2.39067,34832.06,6151.19
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2004,0,0,257300,1604140,0,0,0,0,,257300,1604140,2.39007,38340.07,6149.65
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2005,0,0,0,0,257300,1604100,0,0,,257300,1604100,2.36388,37919,6082.26
28-5453,DOUGLAS,28,TIF REDEVELOPMENT RALST 4,12/31/99,RALSTON,RALSTON 54,28-0054,,3,"Name of Project: Burlington Street Redevelopment
5700 South 75th Street
Description: TIF funds used for acquisition, demolition, grading and site preparation. Business is theatrical construction, warehouse and office space with additional ground for future development.",2006,0,0,0,0,257300,1604100,0,0,,257300,1604100,2.19967,35284.91,5659.75
