"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export from 2014 Tax Increment Financing Report ,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
34-8789,GAGE,34,TIF BEATRICE BIODIESEL LLC,6/1/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Beatrice BioDiesel, LLC
Lots 29-37, Gage County Industrial Park, 1st Subdivision
Description: TIF funds used for preparation and grading of the property and the intallation of paved streets, water, sewer and storm sewer services, landscaping and other required site improvements for the cosntruction of a plant that could produce as much as 30-50 million gallons of B-100 BioDiesel fuel annually and as a bi-product would produce 25,000 tons of a pharmaceutical grade glycerin.",2011,0.00,0.00,0.00,0.00,"20,015.00","21,938,310.00",0.00,0.00,,"20,015.00","21,938,310.00",2.071625,"454,479.52",414.64
34-8789,GAGE,34,TIF BEATRICE BIODIESEL LLC,6/1/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Beatrice BioDiesel, LLC
Lots 29-37, Gage County Industrial Park, 1st Subdivision
Description: TIF funds used for preparation and grading of the property and the intallation of paved streets, water, sewer and storm sewer services, landscaping and other required site improvements for the cosntruction of a plant that could produce as much as 30-50 million gallons of B-100 BioDiesel fuel annually and as a bi-product would produce 25,000 tons of a pharmaceutical grade glycerin.",2012,0.00,0.00,0.00,0.00,"20,015.00","12,479,985.00",0.00,0.00,,"20,015.00","12,479,985.00",2.072314,"258,624.48",414.77
34-8789,GAGE,34,TIF BEATRICE BIODIESEL LLC,6/1/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Beatrice BioDiesel, LLC
Lots 29-37, Gage County Industrial Park, 1st Subdivision
Description: TIF funds used for preparation and grading of the property and the intallation of paved streets, water, sewer and storm sewer services, landscaping and other required site improvements for the cosntruction of a plant that could produce as much as 30-50 million gallons of B-100 BioDiesel fuel annually and as a bi-product would produce 25,000 tons of a pharmaceutical grade glycerin.",2013,0.00,0.00,0.00,0.00,"20,015.00","12,479,985.00",0.00,0.00,,"20,015.00","12,479,985.00",2.042235,"254,870.62",408.75
34-8789,GAGE,34,TIF BEATRICE BIODIESEL LLC,6/1/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Beatrice BioDiesel, LLC
Lots 29-37, Gage County Industrial Park, 1st Subdivision
Description: TIF funds used for preparation and grading of the property and the intallation of paved streets, water, sewer and storm sewer services, landscaping and other required site improvements for the cosntruction of a plant that could produce as much as 30-50 million gallons of B-100 BioDiesel fuel annually and as a bi-product would produce 25,000 tons of a pharmaceutical grade glycerin.",2014,0.00,0.00,0.00,0.00,"20,015.00","12,611,450.00",0.00,0.00,,"20,015.00","12,611,450.00",2.018927,"254,615.96",404.09
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2007,0.00,0.00,0.00,0.00,"194,290.00","3,990,685.00",0.00,0.00,,"194,290.00","3,990,685.00",2.328236,"92,912.56","4,523.53"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2008,0.00,0.00,0.00,0.00,"194,290.00","38,291,305.00",0.00,0.00,,"194,290.00","38,291,305.00",2.322294,"889,236.68","4,511.99"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2009,0.00,0.00,0.00,0.00,"194,290.00","38,291,305.00",0.00,0.00,,"194,290.00","38,291,305.00",2.268132,"868,497.34","4,406.75"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2010,0.00,0.00,0.00,0.00,"194,290.00","38,330,900.00",0.00,0.00,,"194,290.00","38,330,900.00",2.245115,"860,572.80","4,362.03"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2011,0.00,0.00,0.00,0.00,"190,555.00","34,869,165.00",0.00,0.00,,"190,555.00","34,869,165.00",2.220524,"774,278.18","4,231.32"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2012,"17,240.00","8,425.00",0.00,0.00,"173,315.00","32,209,165.00",0.00,0.00,,"190,555.00","32,217,590.00",2.245083,"723,311.64","4,278.12"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2013,"17,240.00","15,025.00",0.00,0.00,"173,315.00","32,209,165.00",0.00,0.00,,"190,555.00","32,224,190.00",2.172059,"699,928.42","4,138.97"
34-8790,GAGE,34,TIF E ENERGY ADAMS,1/1/2006,ADAMS,DANIEL FREEMAN 34,34-0034,,3,"Name of Project: E Energy Adams, LLC
A tract of land in Sections 17-T6-R8 and 20-T6-R8
Description: TIF funds used for the development of an ethanol production facility, including all necessary receiving, storage, processing, pollution control, waste handling, and shipping building, equipment and furnishings and ancillary facilities sufficient to produce, from corn, approximately 50 million gallons of anhyrous ethanol annually. It does not inlcude public roads.
City did not submit plan. Data from Notice to Divide Tax.",2014,"17,240.00","21,365.00",0.00,0.00,"173,315.00","32,249,905.00",0.00,0.00,,"190,555.00","32,271,270.00",2.094203,"675,825.90","3,990.61"
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2007,0.00,0.00,0.00,0.00,"19,420.00",0.00,0.00,0.00,,"19,420.00",0.00,2.063393,0.00,400.71
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2008,0.00,0.00,0.00,0.00,"19,420.00","1,826,185.00",0.00,0.00,,"19,420.00","1,826,185.00",2.018669,"36,864.64",392.03
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2009,0.00,0.00,0.00,0.00,"19,420.00","1,370,055.00",0.00,0.00,,"19,420.00","1,370,055.00",1.878965,"25,742.86",364.90
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2010,0.00,0.00,0.00,0.00,"19,420.00","1,370,055.00",0.00,0.00,,"19,420.00","1,370,055.00",1.812123,"24,827.08",351.91
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2011,0.00,0.00,0.00,0.00,"19,420.00","1,370,055.00",0.00,0.00,,"19,420.00","1,370,055.00",1.734140,"23,758.68",336.77
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2012,0.00,0.00,0.00,0.00,"19,420.00","1,370,055.00",0.00,0.00,,"19,420.00","1,370,055.00",2.072314,"28,391.84",402.44
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2013,0.00,0.00,0.00,0.00,"19,420.00","1,370,055.00",0.00,0.00,,"19,420.00","1,370,055.00",2.042235,"27,979.74",396.60
34-8791,GAGE,34,TIF PRECISE BLDG LLC,11/6/2006,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Precise Fabrication, LLC 
Lots 24, 26 and 27, Industrial Park, 2nd Addition 
Description: TIF funds used for street paving, water, sewer and site improvements to construct an industrial building.",2014,0.00,0.00,0.00,0.00,"19,420.00","1,428,025.00",0.00,0.00,,"19,420.00","1,428,025.00",2.018927,"28,830.78",392.08
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2008,0.00,0.00,"158,585.00",0.00,0.00,0.00,0.00,0.00,,"158,585.00",0.00,2.018669,0.00,"3,201.31"
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2009,0.00,0.00,"158,585.00","89,555.00",0.00,0.00,0.00,0.00,,"158,585.00","89,555.00",1.878965,"1,682.70","2,979.76"
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2010,0.00,0.00,"158,585.00","572,270.00",0.00,0.00,0.00,0.00,,"158,585.00","572,270.00",1.812123,"10,370.24","2,873.76"
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2011,0.00,0.00,"158,585.00","572,270.00",0.00,0.00,0.00,0.00,,"158,585.00","572,270.00",1.734140,"9,923.96","2,750.09"
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2012,0.00,0.00,"158,585.00","779,620.00",0.00,0.00,0.00,0.00,,"158,585.00","779,620.00",2.072314,"16,156.18","3,286.38"
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2013,0.00,0.00,"158,585.00","779,620.00",0.00,0.00,0.00,0.00,,"158,585.00","779,620.00",2.042235,"15,921.68","3,238.68"
34-8792,GAGE,34,TIF SOUTHWICK ENTERPRISES LLC,10/3/2008,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Southwick Enterprises, LLC
A tract of land in the SE corner of SE Quarter of Section 21, T4N, R6E.
Description: TIF funds used for the construction of an approximately 6,500 sq ft commercial/professional building development called NorthRidge Village located on the northwest corner of Sargent Street and Highway 77.",2014,0.00,0.00,"158,585.00","1,520,970.00",0.00,0.00,0.00,0.00,,"158,585.00","1,520,970.00",2.018927,"30,707.26","3,201.72"
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2012,"20,285.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"20,285.00",0.00,2.072314,0.00,420.37
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2013,0.00,0.00,"20,285.00","36,465.00",0.00,0.00,0.00,0.00,,"20,285.00","36,465.00",2.042235,744.70,414.27
34-8793,GAGE,34,TIF FAKLER DEVELOPMENT 2012,1/1/2012,BEATRICE,BEATRICE 15,34-0015,,3,"Name of Project: Fakler Development LLC
Lot 9 Blk 1 Westons 2nd Addition Parcel #014839000, Beatrice
Description: Construct professional office building in the 1000 Block of North 6th Street",2014,0.00,0.00,"20,285.00","107,510.00",0.00,0.00,0.00,0.00,,"20,285.00","107,510.00",2.018927,"2,170.54",409.54
