"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export from 2010 Tax Increment Financing Report ,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
47-8651,HOWARD,47,"TIF CHS ENTERPRISES, LLC",4/7/2008,ST PAUL,ST PAUL 1,47-0001,,3,"Name of Project: CHS Enterprises, LLC
A tract of land along the center line of Highway 281 including lots 2,3,6 & 7, Block 96
Description: TIF funds used for the paving of Davis Street and the alley running through Block 97. CHS Enterprises, a mechanic/tire sale business plans to locate in the redevelopment area.",2010,"66,514","6,253","257,070","288,176",0,0,0,0,,"323,584","294,429",2.421552,"7,129.74","7,835.75"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2004,0,0,0,0,"204,857","325,545",0,0,,"204,857","325,545",2.406793,"7,835.19","4,930.48"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2005,0,0,0,0,"204,857","325,545",0,0,,"204,857","325,545",2.522896,"8,213.16","5,168.33"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2006,0,0,0,0,"204,857","16,043",0,0,,"204,857","16,043",2.502857,401.53,"5,127.28"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2007,0,0,0,0,"204,857","22,571",0,0,,"204,857","22,571",2.394337,540.43,"4,904.97"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2008,0,0,0,0,"204,857","22,571",0,0,,"204,857","22,571",2.429031,548.26,"4,976.04"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2009,0,0,0,0,"119,100",0,0,0,,"119,100",0,2.352524,0.00,"2,801.86"
48-9501,JEFFERSON,48,TIF CROSS ROADS,4/16/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Crossroads Building Products, Inc.
Lot 2, Block 1, Fairbury Industrial Park
Description: TIF funds used for acquisition, site clearing and demolition, streets, utility mains street lights, sidewalks and utility extensions for the construction and improving and equipping an approximately 20,000 sq ft manufacturing facility.",2010,0,0,0,0,"119,100",0,0,0,,"119,100",0,2.405252,0.00,"2,864.66"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2004,0,0,0,0,"139,365","231,135",0,0,,"139,365","231,135",2.406793,"5,562.94","3,354.23"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2005,0,0,0,0,"139,365","231,135",0,0,,"139,365","231,135",2.522896,"5,831.30","3,516.03"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2006,0,0,0,0,"139,365","231,135",0,0,,"139,365","231,135",2.502857,"5,784.98","3,488.11"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2007,0,0,0,0,"139,365","231,135",0,0,,"139,365","231,135",2.394337,"5,534.15","3,336.87"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2008,0,0,0,0,"139,365","245,235",0,0,,"139,365","245,235",2.429031,"5,956.83","3,385.22"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2009,0,0,0,0,"139,365","245,235",0,0,,"139,365","245,235",2.352524,"5,769.21","3,278.60"
48-9504,JEFFERSON,48,TIF FAIRBURY FOODS,7/20/2004,FAIRBURY,FAIRBURY 8,48-0008,,1,"Name of Project: Westin Family Limited Partnership (Fairbury Foods)
Parts of Lots 1-7, Block 21, McDowell's First Addition
Description: TIF funds used to repair/replace water sanitary sewer mains, streets, curbs, gutters and sidewalks.
",2010,0,0,0,0,"139,365","245,235",0,0,,"139,365","245,235",2.405252,"5,898.52","3,352.08"
48-9505,JEFFERSON,48,TIF FBY - 23 APTS,6/7/2005,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Foutch Brothers Development, LLC (a Kansas LLC - '23 Apartments Project)
Lots 4-11, parts of Lots 3 and 12, Block 1, McDowell's 1st Addition
Description: TIF funds used for the renovation of an existing historic 43,000 sq ft school into 26 two-bedroom affordable seniors at $355 per month apartments and 13,000 sq ft communtiy center and an alumni room
",2005,0,0,0,"47,080",0,0,0,0,,0,"47,080",2.522896,"1,187.78",0.00
48-9505,JEFFERSON,48,TIF FBY - 23 APTS,6/7/2005,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Foutch Brothers Development, LLC (a Kansas LLC - '23 Apartments Project)
Lots 4-11, parts of Lots 3 and 12, Block 1, McDowell's 1st Addition
Description: TIF funds used for the renovation of an existing historic 43,000 sq ft school into 26 two-bedroom affordable seniors at $355 per month apartments and 13,000 sq ft communtiy center and an alumni room
",2006,0,0,0,"1,124,500",0,0,0,0,,0,"1,124,500",2.502857,"28,144.63",0.00
48-9505,JEFFERSON,48,TIF FBY - 23 APTS,6/7/2005,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Foutch Brothers Development, LLC (a Kansas LLC - '23 Apartments Project)
Lots 4-11, parts of Lots 3 and 12, Block 1, McDowell's 1st Addition
Description: TIF funds used for the renovation of an existing historic 43,000 sq ft school into 26 two-bedroom affordable seniors at $355 per month apartments and 13,000 sq ft communtiy center and an alumni room
",2007,0,0,0,"1,124,500",0,0,0,0,,0,"1,124,500",2.394337,"26,924.32",0.00
48-9505,JEFFERSON,48,TIF FBY - 23 APTS,6/7/2005,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Foutch Brothers Development, LLC (a Kansas LLC - '23 Apartments Project)
Lots 4-11, parts of Lots 3 and 12, Block 1, McDowell's 1st Addition
Description: TIF funds used for the renovation of an existing historic 43,000 sq ft school into 26 two-bedroom affordable seniors at $355 per month apartments and 13,000 sq ft communtiy center and an alumni room
",2008,0,0,0,"1,124,500",0,0,0,0,,0,"1,124,500",2.429031,"27,314.45",0.00
48-9505,JEFFERSON,48,TIF FBY - 23 APTS,6/7/2005,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Foutch Brothers Development, LLC (a Kansas LLC - '23 Apartments Project)
Lots 4-11, parts of Lots 3 and 12, Block 1, McDowell's 1st Addition
Description: TIF funds used for the renovation of an existing historic 43,000 sq ft school into 26 two-bedroom affordable seniors at $355 per month apartments and 13,000 sq ft communtiy center and an alumni room
",2009,0,0,0,"1,124,500",0,0,0,0,,0,"1,124,500",2.352524,"26,454.13",0.00
48-9505,JEFFERSON,48,TIF FBY - 23 APTS,6/7/2005,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Foutch Brothers Development, LLC (a Kansas LLC - '23 Apartments Project)
Lots 4-11, parts of Lots 3 and 12, Block 1, McDowell's 1st Addition
Description: TIF funds used for the renovation of an existing historic 43,000 sq ft school into 26 two-bedroom affordable seniors at $355 per month apartments and 13,000 sq ft communtiy center and an alumni room
",2010,0,0,0,"1,124,500",0,0,0,0,,0,"1,124,500",2.405252,"27,047.06",0.00
48-9507,JEFFERSON,48,TIF ORSCHELN CP FAIRBURY HLDG,2/7/2006,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: CP Fairbury Holdings, LLC (Orscheln) Lot 2, Block 3, Fairbury Industrial Park Addition Description: TIF funds used for acquisition, construction, improving and equipping retail buildings comprising of 22,500 sq ft.",2006,0,0,"65,376",0,0,0,0,0,,"65,376",0,2.502857,0.00,"1,636.27"
48-9507,JEFFERSON,48,TIF ORSCHELN CP FAIRBURY HLDG,2/7/2006,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: CP Fairbury Holdings, LLC (Orscheln) Lot 2, Block 3, Fairbury Industrial Park Addition Description: TIF funds used for acquisition, construction, improving and equipping retail buildings comprising of 22,500 sq ft.",2007,0,0,"65,376","1,164,324",0,0,0,0,,"65,376","1,164,324",2.394337,"27,877.84","1,565.32"
48-9507,JEFFERSON,48,TIF ORSCHELN CP FAIRBURY HLDG,2/7/2006,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: CP Fairbury Holdings, LLC (Orscheln) Lot 2, Block 3, Fairbury Industrial Park Addition Description: TIF funds used for acquisition, construction, improving and equipping retail buildings comprising of 22,500 sq ft.",2008,0,0,"65,376","1,164,324",0,0,0,0,,"65,376","1,164,324",2.429031,"28,281.79","1,588.00"
48-9507,JEFFERSON,48,TIF ORSCHELN CP FAIRBURY HLDG,2/7/2006,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: CP Fairbury Holdings, LLC (Orscheln) Lot 2, Block 3, Fairbury Industrial Park Addition Description: TIF funds used for acquisition, construction, improving and equipping retail buildings comprising of 22,500 sq ft.",2009,0,0,"65,376","1,164,324",0,0,0,0,,"65,376","1,164,324",2.352524,"27,391.00","1,537.99"
48-9507,JEFFERSON,48,TIF ORSCHELN CP FAIRBURY HLDG,2/7/2006,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: CP Fairbury Holdings, LLC (Orscheln) Lot 2, Block 3, Fairbury Industrial Park Addition Description: TIF funds used for acquisition, construction, improving and equipping retail buildings comprising of 22,500 sq ft.",2010,0,0,"65,376","1,164,324",0,0,0,0,,"65,376","1,164,324",2.405252,"28,004.93","1,572.46"
48-9510,JEFFERSON,48,TIF RED OAK PROPERTIES,2/6/2007,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Red Oak Properties, LLC (Dollar General)
Lot 1, Block 3, Fairbury Industrial Park
Project Description: TIF funds used for the acquisition, construction, improving and equipping retail buildings comprising approximately 9,014 sq ft.",2007,0,0,"21,792","430,908",0,0,0,0,,"21,792","430,908",2.394337,"10,317.39",521.77
48-9510,JEFFERSON,48,TIF RED OAK PROPERTIES,2/6/2007,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Red Oak Properties, LLC (Dollar General)
Lot 1, Block 3, Fairbury Industrial Park
Project Description: TIF funds used for the acquisition, construction, improving and equipping retail buildings comprising approximately 9,014 sq ft.",2008,0,0,"21,792","430,908",0,0,0,0,,"21,792","430,908",2.429031,"10,466.89",529.33
48-9510,JEFFERSON,48,TIF RED OAK PROPERTIES,2/6/2007,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Red Oak Properties, LLC (Dollar General)
Lot 1, Block 3, Fairbury Industrial Park
Project Description: TIF funds used for the acquisition, construction, improving and equipping retail buildings comprising approximately 9,014 sq ft.",2009,0,0,"21,792","430,908",0,0,0,0,,"21,792","430,908",2.352524,"10,137.21",512.66
48-9510,JEFFERSON,48,TIF RED OAK PROPERTIES,2/6/2007,FAIRBURY,FAIRBURY 8,48-0008,,3,"Name of Project: Red Oak Properties, LLC (Dollar General)
Lot 1, Block 3, Fairbury Industrial Park
Project Description: TIF funds used for the acquisition, construction, improving and equipping retail buildings comprising approximately 9,014 sq ft.",2010,0,0,"21,792","430,908",0,0,0,0,,"21,792","430,908",2.405252,"10,364.42",524.15
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2001,0,0,"141,400","658,600",0,0,0,0,,"141,400","658,600",1.989842,"13,105.10","2,813.64"
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2002,0,0,"141,400","658,600",0,0,0,0,,"141,400","658,600",1.927515,"12,694.61","2,725.51"
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2003,0,0,"141,400","658,600",0,0,0,0,,"141,400","658,600",2.123604,"13,986.06","3,002.78"
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2004,0,0,"141,400","583,270",0,0,0,0,,"141,400","583,270",2.164247,"12,623.40","3,060.25"
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2005,0,0,"141,400","583,270",0,0,0,0,,"141,400","583,270",2.001862,"11,676.26","2,830.63"
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2006,0,0,"141,400","583,270",0,0,0,0,,"141,400","583,270",2.114028,"12,330.50","2,989.24"
49-0407,JOHNSON,49,TIF TECUMSEH SUPER 8 MOTEL,12/6/1999,TECUMSEH,TECUMSEH 32,49-0032,,3,"Name of Project: Tecumseh Hospitality, LLC (Super 8 Motel).
A parcel of land located in the E1/2 , NE1/4, Section 29, Township 5, Range 11, Johnson County.
Description: TIF funds used to build a new 41-unit motel, including parking, lighting, water and sewer.
",2007,0,0,"141,400","583,270",0,0,0,0,,"141,400","583,270",2.231373,"13,014.92","3,155.16"
